 "experiment" , "experimentStep" , "experimentInput" , "experimentInputType" , "experimentInputName" , "experimentOutput" , "experimentOutputType" , "experimentOutputName" ,
 "https://w3id.org/reproduceme#Experiment_idr0002" , "https://w3id.org/reproduceme#ImagingStudy_idr0002" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0002_250132" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0002" , "https://w3id.org/reproduceme#ImagingStudy_idr0002" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0002_341886" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0002" , "https://w3id.org/reproduceme#ImagingStudy_idr0002" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0002_427116" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0002" , "https://w3id.org/reproduceme#ImagingStudy_idr0002" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0002_223981" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0002" , "https://w3id.org/reproduceme#ImagingStudy_idr0002" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0002_224018" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0002" , "https://w3id.org/reproduceme#ImagingStudy_idr0002" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0002_341931" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0002" , "https://w3id.org/reproduceme#ImagingStudy_idr0002" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0002_427119" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0002" , "https://w3id.org/reproduceme#ImagingStudy_idr0002" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0002_399266" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0002" , "https://w3id.org/reproduceme#ImagingStudy_idr0002" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0002_250134" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0002" , "https://w3id.org/reproduceme#ImagingStudy_idr0002" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0002_224004" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0002" , "https://w3id.org/reproduceme#ImagingStudy_idr0002" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0002_315002" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0002" , "https://w3id.org/reproduceme#ImagingStudy_idr0002" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0002_1938574" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0002" , "https://w3id.org/reproduceme#ImagingStudy_idr0002" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0002_368849" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0002" , "https://w3id.org/reproduceme#ImagingStudy_idr0002" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0002_341873" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0002" , "https://w3id.org/reproduceme#ImagingStudy_idr0002" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0002_427102" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0002" , "https://w3id.org/reproduceme#ImagingStudy_idr0002" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0002_1938637" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0002" , "https://w3id.org/reproduceme#ImagingStudy_idr0002" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0002_223985" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0002" , "https://w3id.org/reproduceme#ImagingStudy_idr0002" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0002_399261" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0002" , "https://w3id.org/reproduceme#ImagingStudy_idr0002" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0002_368888" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0002" , "https://w3id.org/reproduceme#ImagingStudy_idr0002" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0002_450729" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0002" , "https://w3id.org/reproduceme#ImagingStudy_idr0002" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0002_295853" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0002" , "https://w3id.org/reproduceme#ImagingStudy_idr0002" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0002_295925" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0002" , "https://w3id.org/reproduceme#ImagingStudy_idr0002" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0002_399296" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0002" , "https://w3id.org/reproduceme#ImagingStudy_idr0002" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0002_273191" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0002" , "https://w3id.org/reproduceme#ImagingStudy_idr0002" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0002_179786" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0002" , "https://w3id.org/reproduceme#ImagingStudy_idr0002" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0002_314984" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0002" , "https://w3id.org/reproduceme#ImagingStudy_idr0002" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0002_273165" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0002" , "https://w3id.org/reproduceme#ImagingStudy_idr0002" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0002_368892" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0002" , "https://w3id.org/reproduceme#ImagingStudy_idr0002" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0002_295889" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0002" , "https://w3id.org/reproduceme#ImagingStudy_idr0002" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0002_179751" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0002" , "https://w3id.org/reproduceme#ImagingStudy_idr0002" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0002_368851" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0002" , "https://w3id.org/reproduceme#ImagingStudy_idr0002" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0002_295885" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0002" , "https://w3id.org/reproduceme#ImagingStudy_idr0002" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0002_450769" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0002" , "https://w3id.org/reproduceme#ImagingStudy_idr0002" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0002_341910" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0002" , "https://w3id.org/reproduceme#ImagingStudy_idr0002" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0002_314953" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0002" , "https://w3id.org/reproduceme#ImagingStudy_idr0002" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0002_399287" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0002" , "https://w3id.org/reproduceme#ImagingStudy_idr0002" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0002_341878" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0002" , "https://w3id.org/reproduceme#ImagingStudy_idr0002" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0002_295903" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0002" , "https://w3id.org/reproduceme#ImagingStudy_idr0002" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0002_179703" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0002" , "https://w3id.org/reproduceme#ImagingStudy_idr0002" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0002_273185" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0002" , "https://w3id.org/reproduceme#ImagingStudy_idr0002" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0002_179720" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0002" , "https://w3id.org/reproduceme#ImagingStudy_idr0002" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0002_273194" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0002" , "https://w3id.org/reproduceme#ImagingStudy_idr0002" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0002_314948" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0002" , "https://w3id.org/reproduceme#ImagingStudy_idr0002" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0002_315004" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0002" , "https://w3id.org/reproduceme#ImagingStudy_idr0002" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0002_399278" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0002" , "https://w3id.org/reproduceme#ImagingStudy_idr0002" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0002_399283" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0002" , "https://w3id.org/reproduceme#ImagingStudy_idr0002" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0002_341944" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0002" , "https://w3id.org/reproduceme#ImagingStudy_idr0002" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0002_295934" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0002" , "https://w3id.org/reproduceme#ImagingStudy_idr0002" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0002_223972" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0002" , "https://w3id.org/reproduceme#ImagingStudy_idr0002" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0002_450781" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0002" , "https://w3id.org/reproduceme#ImagingStudy_idr0002" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0002_341937" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0002" , "https://w3id.org/reproduceme#ImagingStudy_idr0002" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0002_427111" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0002" , "https://w3id.org/reproduceme#ImagingStudy_idr0002" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0002_295866" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0002" , "https://w3id.org/reproduceme#ImagingStudy_idr0002" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0002_273241" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0002" , "https://w3id.org/reproduceme#ImagingStudy_idr0002" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0002_223967" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0002" , "https://w3id.org/reproduceme#ImagingStudy_idr0002" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0002_295871" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0002" , "https://w3id.org/reproduceme#ImagingStudy_idr0002" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0002_295906" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0002" , "https://w3id.org/reproduceme#ImagingStudy_idr0002" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0002_250092" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0002" , "https://w3id.org/reproduceme#ImagingStudy_idr0002" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0002_250150" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0002" , "https://w3id.org/reproduceme#ImagingStudy_idr0002" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0002_273159" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0002" , "https://w3id.org/reproduceme#ImagingStudy_idr0002" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0002_450710" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0002" , "https://w3id.org/reproduceme#ImagingStudy_idr0002" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0002_1938561" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0002" , "https://w3id.org/reproduceme#ImagingStudy_idr0002" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0002_341924" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0002" , "https://w3id.org/reproduceme#ImagingStudy_idr0002" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0002_314938" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0002" , "https://w3id.org/reproduceme#ImagingStudy_idr0002" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0002_223976" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0002" , "https://w3id.org/reproduceme#ImagingStudy_idr0002" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0002_399348" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0002" , "https://w3id.org/reproduceme#ImagingStudy_idr0002" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0002_250131" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0002" , "https://w3id.org/reproduceme#ImagingStudy_idr0002" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0002_224012" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0002" , "https://w3id.org/reproduceme#ImagingStudy_idr0002" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0002_450730" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0002" , "https://w3id.org/reproduceme#ImagingStudy_idr0002" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0002_179695" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0002" , "https://w3id.org/reproduceme#ImagingStudy_idr0002" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0002_250115" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0002" , "https://w3id.org/reproduceme#ImagingStudy_idr0002" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0002_450732" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0002" , "https://w3id.org/reproduceme#ImagingStudy_idr0002" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0002_179753" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0002" , "https://w3id.org/reproduceme#ImagingStudy_idr0002" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0002_368895" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0002" , "https://w3id.org/reproduceme#ImagingStudy_idr0002" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0002_399306" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0002" , "https://w3id.org/reproduceme#ImagingStudy_idr0002" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0002_273156" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0002" , "https://w3id.org/reproduceme#ImagingStudy_idr0002" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0002_341946" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0002" , "https://w3id.org/reproduceme#ImagingStudy_idr0002" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0002_179757" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0002" , "https://w3id.org/reproduceme#ImagingStudy_idr0002" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0002_250084" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0002" , "https://w3id.org/reproduceme#ImagingStudy_idr0002" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0002_368858" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0002" , "https://w3id.org/reproduceme#ImagingStudy_idr0002" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0002_368876" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0002" , "https://w3id.org/reproduceme#ImagingStudy_idr0002" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0002_223974" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0002" , "https://w3id.org/reproduceme#ImagingStudy_idr0002" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0002_295921" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0002" , "https://w3id.org/reproduceme#ImagingStudy_idr0002" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0002_250159" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0002" , "https://w3id.org/reproduceme#ImagingStudy_idr0002" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0002_368834" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0002" , "https://w3id.org/reproduceme#ImagingStudy_idr0002" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0002_1938609" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0002" , "https://w3id.org/reproduceme#ImagingStudy_idr0002" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0002_273207" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0002" , "https://w3id.org/reproduceme#ImagingStudy_idr0002" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0002_250154" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0002" , "https://w3id.org/reproduceme#ImagingStudy_idr0002" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0002_250111" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0002" , "https://w3id.org/reproduceme#ImagingStudy_idr0002" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0002_1938581" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0002" , "https://w3id.org/reproduceme#ImagingStudy_idr0002" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0002_399326" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0002" , "https://w3id.org/reproduceme#ImagingStudy_idr0002" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0002_427067" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0002" , "https://w3id.org/reproduceme#ImagingStudy_idr0002" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0002_223953" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0002" , "https://w3id.org/reproduceme#ImagingStudy_idr0002" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0002_223937" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0002" , "https://w3id.org/reproduceme#ImagingStudy_idr0002" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0002_1938576" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0002" , "https://w3id.org/reproduceme#ImagingStudy_idr0002" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0002_1938634" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0002" , "https://w3id.org/reproduceme#ImagingStudy_idr0002" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0002_1938559" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0002" , "https://w3id.org/reproduceme#ImagingStudy_idr0002" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0002_179760" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0002" , "https://w3id.org/reproduceme#ImagingStudy_idr0002" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0002_1938640" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0002" , "https://w3id.org/reproduceme#ImagingStudy_idr0002" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0002_179778" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0002" , "https://w3id.org/reproduceme#ImagingStudy_idr0002" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0002_250171" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0002" , "https://w3id.org/reproduceme#ImagingStudy_idr0002" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0002_273202" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0002" , "https://w3id.org/reproduceme#ImagingStudy_idr0002" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0002_295928" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0002" , "https://w3id.org/reproduceme#ImagingStudy_idr0002" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0002_295883" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0002" , "https://w3id.org/reproduceme#ImagingStudy_idr0002" ,  ,  ,  , "https://w3id.org/reproduceme#Screen_idr0002_1" , "https://w3id.org/reproduceme#Screen" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0002" , "https://w3id.org/reproduceme#ImagingStudy_idr0002" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0002_314933" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0002" , "https://w3id.org/reproduceme#ImagingStudy_idr0002" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0002_427087" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0002" , "https://w3id.org/reproduceme#ImagingStudy_idr0002" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0002_1938569" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0002" , "https://w3id.org/reproduceme#ImagingStudy_idr0002" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0002_314975" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0002" , "https://w3id.org/reproduceme#ImagingStudy_idr0002" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0002_1938646" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0002" , "https://w3id.org/reproduceme#ImagingStudy_idr0002" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0002_250163" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0002" , "https://w3id.org/reproduceme#ImagingStudy_idr0002" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0002_223931" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0002" , "https://w3id.org/reproduceme#ImagingStudy_idr0002" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0002_295900" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0002" , "https://w3id.org/reproduceme#ImagingStudy_idr0002" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0002_341863" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0002" , "https://w3id.org/reproduceme#ImagingStudy_idr0002" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0002_368882" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0002" , "https://w3id.org/reproduceme#ImagingStudy_idr0002" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0002_399258" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0002" , "https://w3id.org/reproduceme#ImagingStudy_idr0002" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0002_179717" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0002" , "https://w3id.org/reproduceme#ImagingStudy_idr0002" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0002_427076" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0002" , "https://w3id.org/reproduceme#ImagingStudy_idr0002" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0002_1938589" , "https://w3id.org/reproduceme#Image" ,  ,
